Title,Year,Duration,Genre,Rating,Votes,Director,Actor1,Actor2,Actor3,genre_list,genre_Action,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_News,genre_Romance,genre_Sci-Fi,genre_Sport,genre_Thriller,genre_Unknown,genre_War,genre_Western,Director_enc,Actor1_enc,Actor2_enc,Actor3_enc
Kunwara,(2000),0.0,"Comedy, Drama, Romance",5.1,887,David Dhawan,Govinda,Urmila Matondkar,Nagma,"['Comedy', 'Drama', 'Romance']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,629,767,2689,1592
Kunwara Baap,(1974),0.0,"Comedy, Drama",7.2,368,Mehmood,Mehmood,Bharathi,Aachi Manorama,"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531,1288,452,3
Kunwara Paying Guest,(2007),0.0,Drama,5.7,7,Suresh Jain,Tanveer,Karishma,Urmila,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2828,2334,1062,2858
Kurbaan,(1991),0.0,"Action, Drama, Romance",4.2,531,Deepak Bahry,Sunil Dutt,Kabir Bedi,Salman Khan,"['Action', 'Drama', 'Romance']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,646,2262,1003,2288
Kurbaan,(2009),0.0,"Action, Crime, Drama",5.7,0,Renzil D'Silva,Lewis Tan,Kareena Kapoor,Saif Ali Khan,"['Action', 'Crime', 'Drama']",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2248,1135,1059,2271
Kurbani,(1943),,Unknown,6.6,5,Ram Daryani,Durga Khote,Unknown,Unknown,['Unknown'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2143,684,2681,2853
Kurukshetra,(2000),0.0,"Action, Crime, Drama",6.0,996,Mahesh Manjrekar,Mukesh Rishi,Sanjay Dutt,Mahima Chaudhry,"['Action', 'Crime', 'Drama']",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428,1350,2195,1353
Kurukshetra,(1977),,"Action, Drama, History",7.8,33,Kamalakara Kameshwara Rao,Sobhan Babu,Krishna Ghattamaneni,Krishnamraju,"['Action', 'Drama', 'History']",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1222,2169,1125,1241
Kuselan,(2008),0.0,"Comedy, Drama, Family",4.7,915,P. Vasu,Rajinikanth,Pasupathy,Meena,"['Comedy', 'Drama', 'Family']",0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1761,1711,1680,1447
Kushti,(2010),0.0,Comedy,4.3,171,Rajeev Kumar,Rajpal Yadav,Nargis Bagheri,Om Puri,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2059,1722,1507,1746
Kutte Ki Dum,(2018),0.0,Comedy,8.9,10,Sunil Patel,Raz Rehman Ali,Jass Boparai,Tanya Daang,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2802,1808,925,2788
Kya Dilli Kya Lahore,(2014),0.0,"Drama, History, War",7.4,0,Vijay Raaz,Karan Arora,Vijay Raaz,Manu Rishi Chadha,"['Drama', 'History', 'War']",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3018,1011,2756,1420
Kya Kehna,(2000),0.0,"Drama, Romance",5.9,0,Kundan Shah,Preity Zinta,Saif Ali Khan,Chandrachur Singh,"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1357,1598,2126,591
Kya Love Story Hai,(2007),0.0,"Comedy, Drama, Romance",3.6,346,Lovely Singh,Tusshar Kapoor,Ayesha Takia,Karan Hukka,"['Comedy', 'Drama', 'Romance']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1386,2376,393,1161
Kya Yahi Sach Hai,(2011),0.0,"Crime, Drama, Thriller",6.1,22,Y.P. Singh,Gurpreet Kaur Chadha,Shalini Chandran,T.K. Chowdhary,"['Crime', 'Drama', 'Thriller']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3103,779,2289,2769
Kya Yehi Pyaar Hai,(2002),0.0,"Drama, Romance",3.9,441,K. Muralimohana Rao,Jackie Shroff,Aftab Shivdasani,Ameesha Patel,"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1152,870,72,178
Kyaa Dil Ne Kahaa,(2002),,"Family, Romance",3.0,255,Sanjay Chhel,Rajesh Khanna,Tusshar Kapoor,Esha Deol,"['Family', 'Romance']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2444,1702,2669,771
Kyaa Kool Hai Hum,(2005),0.0,"Comedy, Mystery",6.1,0,Sangeeth Sivan,Tusshar Kapoor,Riteish Deshmukh,Isha Koppikar,"['Comedy', 'Mystery']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2439,2376,2035,972
Kyaa Kool Hain Hum 3,(2016),0.0,Comedy,1.9,0,Umesh Ghadge,Tusshar Kapoor,Aftab Shivdasani,Krishna Abhishek,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2933,2376,72,1235
Kyaa Super Kool Hain Hum,(2012),0.0,Comedy,4.9,0,Sachin Yardi,Anupam Kher,Neha Sharma,Riteish Deshmukh,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2369,296,1571,2169
Kyo Kii... Main Jhuth Nahin Bolta,(2001),0.0,"Action, Comedy, Drama",5.4,0,David Dhawan,Govinda,Sushmita Sen,Rambha,"['Action', 'Comedy', 'Drama']",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,767,2584,2055
Kyon Ki...,(2005),0.0,"Drama, Romance",5.6,0,Priyadarshan,Salman Khan,Kareena Kapoor,Rimi Sen,"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1924,1939,1059,2155
Kyon?,(2003),,Crime,3.4,19,Kalpana Lajmi,Vinay Apte,Ashok Beniwal,Chaitanya Choudhury,['Crime'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1205,2474,354,579
Kyun! Ho Gaya Na...,(2004),0.0,"Comedy, Drama, Romance",4.2,0,Samir Karnik,Amitabh Bachchan,Vivek Oberoi,Aishwarya Rai Bachchan,"['Comedy', 'Drama', 'Romance']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2419,206,2819,100
Laadla,(1994),0.0,"Drama, Family",5.8,0,Raj Kanwar,Anil Kapoor,Sridevi,Raveena Tandon,"['Drama', 'Family']",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,250,2488,2107
Laadli,(2001),0.0,Family,8.8,5,Mazahir Rahim,Kireet Khurana,Unknown,Unknown,['Family'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520,1056,2681,2853
Laadli Laila,(2011),0.0,Comedy,5.8,56,Murali Nair,Raghuvir Yadav,Sheila Naidu,Saurab Gharipurikar,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1614,1645,2342,2388
Laaga Chunari Mein Daag: Journey of a Woman,(2007),0.0,"Drama, Family, Romance",5.4,0,Pradeep Sarkar,Rani Mukerji,Jaya Bachchan,Konkona Sen Sharma,"['Drama', 'Family', 'Romance']",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1855,1767,933,1228
Laagi Nahin Chhute Ram,(1963),,Unknown,5.0,12,Kundan Kumar,Ashim Kumar,Baijul,Garibdas,['Unknown'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1356,370,424,811
Laakhan,(2005),,"Action, Thriller",6.0,12,Arun Govil,Raveena Tandon,Upendra,Unknown,"['Action', 'Thriller']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,338,1791,2684,2853
Laal Kaptaan,(2019),0.0,"Action, Adventure, Drama",7.3,0,Navdeep Singh,Saif Ali Khan,Zoya Hussain,Manav Vij,"['Action', 'Adventure', 'Drama']",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1684,1925,2871,1374
Laal Paree,(1991),,Fantasy,6.6,16,Hannif Chippa,Aditya Pancholi,Javed Jaffrey,Janhavi,['Fantasy'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,899,79,929,1009
Laal Rang,(2016),0.0,"Comedy, Crime, Drama",8.0,0,Syed Ahmad Afzal,Randeep Hooda,Akshay Oberoi,Rajniesh Duggall,"['Comedy', 'Crime', 'Drama']",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2858,1761,115,2029
Laalchee,(1996),,Drama,5.7,9,Raj N. Sippy,Vikas Anand,Balbinder Dhami,Anil Dhawan,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2455,426,246
Laali,(2019),0.0,Drama,6.6,18,Abhiroop Basu,Ekavali Khanna,Pankaj Tripathi,Unknown,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,690,1660,2853
Laali Ki Shaadi Mein Laaddoo Deewana,(2017),0.0,"Comedy, Drama, Musical",3.4,130,Manish Harishankar,Gurmeet Choudhary,Bharat Dungrani,Akshara Haasan,"['Comedy', 'Drama', 'Musical']",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1466,777,449,133
Laash,(1998),,Horror,2.1,15,Sonika Gill,Anil Dhawan,Sargam,Rashmi Verma,['Horror'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2695,248,2220,2101
Laat Saab,(1992),0.0,"Action, Crime, Drama",3.2,23,Sunil Agnihotri,Ishrat Ali,Asrani,Sharokh Bharucha,"['Action', 'Crime', 'Drama']",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2794,861,373,2466
Laawaris,(1981),0.0,"Drama, Action, Musical",7.1,0,Prakash Mehra,Amitabh Bachchan,Zeenat Aman,Rakhee Gulzar,"['Drama', 'Action', 'Musical']",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1867,206,2864,2041
Laawaris,(1999),0.0,"Action, Crime, Drama",4.4,151,Shrikant Sharma,Jackie Shroff,Dimple Kapadia,Akshaye Khanna,"['Action', 'Crime', 'Drama']",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2650,870,629,138
Lab Kush,(1966),0.0,Family,6.4,7,Ashok Chattopadhyay,Master Shankar,Master Sushobhan,Asitbaran,['Family'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,1261,1342,425
Ladaai,(1989),,"Action, Crime, Drama",6.2,48,Deepak S. Shivdasani,Rekha,Mithun Chakraborty,Dimple Kapadia,"['Action', 'Crime', 'Drama']",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655,1818,1401,722
Ladies First,(2014),0.0,Romance,3.6,20,Ashok Mehta,Ruby Ahmed,Khushboo Khan,Gautmi,['Romance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,381,1869,1089,830
Ladies Only,(1997),,Comedy,6.0,14,Dinesh Shailendra,Seema Biswas,Kamal Haasan,Randhir Kapoor,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,2024,1020,2074
Ladies Tailor,(1981),0.0,Comedy,5.8,27,Khalid Akhtar,Sanjeev Kumar,Reena Roy,Amjad Khan,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1285,1980,1998,203
Ladies Tailor,(2006),0.0,Comedy,3.6,125,Udyakanth,Javed Abdi,Krishna Bhatt,Preeti Bhutani,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2926,895,1124,1864
Ladies vs. Ricky Bahl,(2011),0.0,"Comedy, Crime, Drama",6.0,0,Maneesh Sharma,Ranveer Singh,Anushka Sharma,Parineeti Chopra,"['Comedy', 'Crime', 'Drama']",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450,1777,269,1778
Ladka Ladki,(1966),,Comedy,6.4,18,Som Haksar,Kishore Kumar,I.S. Johar,Mumtaz,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2692,1067,845,1567
Ladke Baap Se Badke,(1979),,"Action, Adventure, Drama",5.0,6,Subhash Mukherjee,Ainul,Bindu,Sudhir Dalvi,"['Action', 'Adventure', 'Drama']",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2732,97,469,2674
Ladki,(1953),0.0,Comedy,5.9,16,M.V. Raman,Vyjayanthimala,Anjali Devi,Bharat Bhushan,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1403,2510,224,501
Ladki Pasand Hai,(1971),,"Drama, Family, Romance",6.2,6,C.L. Rawal,Deepak Kumar,Mumtaz,Jeevan,"['Drama', 'Family', 'Romance']",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,556,601,1455,1057
Ladki Sahyadri Ki,(1966),,"Musical, Drama",5.0,9,Shantaram Rajaram Vankudre,Shalini Abhyankar,Keshavrao Date,Vatsala Deshmukh,"['Musical', 'Drama']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2579,2054,1086,2906
Lady Robinhood,(1946),,"Action, Adventure",5.4,5,R.N. Vaidya,Fearless Nadia,Prakash,Shanta Patel,"['Action', 'Adventure']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1966,711,1727,2451
Lady Tarzan,(1990),,"Action, Romance",4.9,10,Silk Smitha,Jamuna,Vinod Kumar,Y.G. Mahendran,"['Action', 'Romance']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2677,884,2792,3021
Lafange,(1975),0.0,"Drama, Family",6.2,22,Harmesh Malhotra,Randhir Kapoor,Mumtaz,Pran,"['Drama', 'Family']",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918,1763,1455,1845
Lafangey Parindey,(2010),0.0,"Action, Drama, Romance",5.2,0,Pradeep Sarkar,Neil Nitin Mukesh,Deepika Padukone,Vijay Adhav,"['Action', 'Drama', 'Romance']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1855,1449,591,2924
Lagaam,(1976),,Action,6.2,12,Desh Gautam,Vinod Khanna,Yogeeta Bali,Bindu,['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668,2487,2844,538
Lagaan: Once Upon a Time in India,(2001),0.0,"Drama, Musical, Sport",8.1,0,Ashutosh Gowariker,Aamir Khan,Raghuvir Yadav,Gracy Singh,"['Drama', 'Musical', 'Sport']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,391,18,1836,869
Lagan,(1971),,"Action, Drama",7.0,41,Ramanna,Nutan,Parikshit Sahni,Prem Chopra,"['Action', 'Drama']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2168,1490,1668,1872
Lage Raho Munna Bhai,(2006),0.0,"Comedy, Drama, Romance",8.0,0,Rajkumar Hirani,Sanjay Dutt,Arshad Warsi,Vidya Balan,"['Comedy', 'Drama', 'Romance']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2106,1969,311,2917
Lagna Pahave Karun,(2013),0.0,Romance,6.5,55,Ajay Naik,Umesh Kamat,Mukta Barve,Siddharth Chandekar,['Romance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,123,2383,1453,2575
Lagori,(2017),0.0,"Drama, Mystery, Thriller",7.2,13,K Sukumar,Abhijeet K.,Kainat Ahmed,Akash,"['Drama', 'Mystery', 'Thriller']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1141,38,1007,119
Lahoo Ke Do Rang,(1997),0.0,"Action, Drama",4.5,611,Mehul Kumar,Naseeruddin Shah,Akshay Kumar,Karisma Kapoor,"['Action', 'Drama']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1535,1405,114,1175
Lahore,(1949),,Drama,7.8,23,M.L. Anand,Nargis,Karan Dewan,Kuldip Kaur,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1397,1400,1048,1248
Lahore,(2010),0.0,"Action, Drama, Sport",6.3,514,Sanjay Puran Singh Chauhan,Farooq Shaikh,Nafisa Ali,Aanaahad,"['Action', 'Drama', 'Sport']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2461,707,1472,13
Lahore Confidential,(2021),0.0,"Crime, Drama, Thriller",2.8,522,Kunal Kohli,Richa Chadha,Nikhat Khan,Abdullah Osman,"['Crime', 'Drama', 'Thriller']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1351,1824,1587,32
Lahu Ke Do Rang,(1979),0.0,"Action, Drama",6.1,87,Mahesh Bhatt,Vinod Khanna,Shabana Azmi,Danny Denzongpa,"['Action', 'Drama']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422,2487,2263,637
Lahu Luhan,(1991),,"Action, Horror, Mystery",3.5,6,Sukhwant Dhadda,Arjun,Mahesh Bhatt,Atlee Brar,"['Action', 'Horror', 'Mystery']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2768,322,1242,428
Lahu Pukarega,(1980),,Action,4.3,10,Akhtar-Ul-Iman,Sunil Dutt,Saira Banu,Feroz Khan,['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,2262,2129,795
Laila,(1984),,"Musical, Romance",4.5,33,Saawan Kumar Tak,Sunil Dutt,Poonam Dhillon,Anil Kapoor,"['Musical', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2356,2262,1714,249
Laila,(2005),0.0,"Crime, Thriller",3.4,39,Vicky G.,Payal Rohatgi,Farid Amiri,Chery Shety,"['Crime', 'Thriller']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2995,1541,693,599
Laila Majnu,(1953),0.0,Romance,8.0,25,K. Amarnath,Shammi Kapoor,Nutan,Ulhas,['Romance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1142,2058,1628,2847
Laila Majnu,(2018),0.0,"Drama, Romance",7.8,0,Sajid Ali,Avinash Tiwary,Tripti Dimri,Sumit Kaul,"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2390,409,2661,2704
Laila Manju,(2020),,Unknown,6.7,7,Prem Soni,Jimmy Sheirgill,Shashank Vyas,Abhimanyu Tomar,['Unknown'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1915,931,2320,43
Lajja,(2001),0.0,"Action, Crime, Drama",6.7,0,Rajkumar Santoshi,Manisha Koirala,Jackie Shroff,Madhuri Dixit,"['Action', 'Crime', 'Drama']",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2109,1214,900,1338
Lajwanti,(1958),0.0,"Drama, Family",7.3,43,Narendra Suri,Nargis,Balraj Sahni,Kumari Naaz,"['Drama', 'Family']",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1673,1400,428,1255
Lajwanti,(2014),0.0,"Drama, Romance",6.9,17,Pushpendra Singh,Sanghmitra Hitaishi,Pushpendra Singh,Sugna Devi,"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1944,1964,1808,2680
Lakeer - Forbidden Lines,(2004),0.0,"Action, Romance",4.4,932,Ahmed Khan,Sunny Deol,Sunil Shetty,Sohail Khan,"['Action', 'Romance']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,103,2270,2552,2610
Lakeer Ka Fakeer,(2013),0.0,Crime,5.4,129,Zubair Khan,Vicky Ahuja,Saaikat Bagbaan,Ajaz Khan,['Crime'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3138,2431,2095,110
Lakhan,(1979),,"Action, Crime, Drama",6.0,5,Dinesh-Ramanesh,Ramesh Puri,Amjad Khan,Baby Rani,"['Action', 'Crime', 'Drama']",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,731,1750,174,472
Lakhon Ki Baat,(1984),0.0,"Comedy, Musical, Romance",6.8,126,Basu Chatterjee,Sanjeev Kumar,Farooq Shaikh,Anita Raj,"['Comedy', 'Musical', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,475,1980,696,264
Lakhon Me Ek,(1971),0.0,"Comedy, Drama",7.0,69,S.S. Balan,Mehmood,Pran,Ramesh Deo,"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2342,1288,1732,2057
Lakshmanrekha,(1991),0.0,Drama,4.7,37,Sunil Sikand,Naseeruddin Shah,Jackie Shroff,Sangeeta Bijlani,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2808,1405,900,2325
Lakshmi,(1982),0.0,Drama,5.0,10,B.S. Thapa,Reena Roy,Raj Babbar,Ranjeet,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,1812,1852,2081
Lakshmi,(2014),0.0,Drama,7.9,0,Nagesh Kukunoor,Monali Thakur,Vibha Chhibber,Ranjeet Jha,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1650,1327,2739,2082
Lakshya,(2004),0.0,"Action, Drama, Romance",7.9,0,Farhan Akhtar,Hrithik Roshan,Preity Zinta,Amitabh Bachchan,"['Action', 'Drama', 'Romance']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,774,830,1758,199
Lal Baadshah,(1999),0.0,"Action, Drama",3.2,588,K.C. Bokadia,Amitabh Bachchan,Manisha Koirala,Shilpa Shetty Kundra,"['Action', 'Drama']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1171,206,1290,2511
Lal Bangla,(1966),0.0,Mystery,5.7,14,Jugal Kishore,Prithviraj Kapoor,Sheikh Mukhtar,Sujit Kumar,['Mystery'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1132,1612,2341,2686
Lal Bhi Udhaas Ho Sakta Hai,(2015),0.0,Documentary,6.6,5,Amit Dutta,Ram Kumar,Unknown,Unknown,['Documentary'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,1742,2681,2853
Lal Haveli,(1944),,"Drama, Romance",6.6,14,K.B. Lall,Surendra,Noor Jehan,Ulhas,"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1169,2285,1622,2847
Lal Kothi,(1978),0.0,Thriller,6.2,16,Batra Mohinder,Kanak Mukherjee,Tanuja,Ranjit Mallick,['Thriller'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,477,991,2623,2087
Lal Pari,(1954),,"Adventure, Fantasy",4.6,5,Kedar Kapoor,Mahipal,Shakila,B.M. Vyas,"['Adventure', 'Fantasy']",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1269,1176,2283,460
Lal Patthar,(1971),0.0,Drama,6.5,117,Sushil Majumdar,Raaj Kumar,Hema Malini,Rakhee Gulzar,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2842,1635,818,2041
Lal Quila,(1960),0.0,Thriller,6.3,9,Nanabhai Bhatt,Paidi Jairaj,Helen,Kamal Kapoor,['Thriller'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1658,1509,815,1128
Lal Salaam,(2002),0.0,"Musical, Action, Drama",6.7,88,Gaganvihari Borate,Nandita Das,Sharad S. Kapoor,Makrand Deshpande,"['Musical', 'Action', 'Drama']",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,801,1393,2304,1358
Lala Hardaul,(2012),0.0,History,7.4,8,Devendra Bhagat,Sachendra Choubey,Divyanka Tripathi Dahiya,Prince Khan,['History'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,679,1893,648,1880
Lalach,(1983),,"Action, Crime",5.8,6,Shankar Nag,Brahmachari,Chandrashekhar,Coca Cola,"['Action', 'Crime']",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2573,514,514,617
Lalkar (The Challenge),(1972),,"Action, Drama, Romance",6.3,107,Ramanand Sagar,Rajendra Kumar,Dharmendra,Mala Sinha,"['Action', 'Drama', 'Romance']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2164,1695,607,1359
Lallu Ram,(1985),,"Action, Comedy, Drama",7.8,5,Shiv Kumar,Urmila Bhatt,Gajendra Chauhan,Vyjayanti Chavan,"['Action', 'Comedy', 'Drama']",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2624,2389,722,3013
Lambu Dada,(1992),0.0,"Action, Crime, Drama",4.6,18,Sharad Chaudhary,Master Akash,Mahesh Anand,Kabir Bedi,"['Action', 'Crime', 'Drama']",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582,1252,1239,1109
